CHEMBL_ID,smiles,index,chembl,cid
CHEMBL376967,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(=O)N,2737,CHEMBL376967,44410954
CHEMBL377300,C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,2738,CHEMBL377300,11234052
CHEMBL377383,CCOc1nc(cc(N)c1Cl)C(=O)NCc2ccc(cc2)S(=O)(=O)C,2739,CHEMBL377383,16007116
CHEMBL377408,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccccc2S(=O)(=O)N,2740,CHEMBL377408,11846125
CHEMBL377734,Fc1cc(F)c(cc1NCc2cnc(Nc3ccccn3)s2)C(=O)NC4CC4,2741,CHEMBL377734,11632737
CHEMBL377772,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4CC(=O)N,2742,CHEMBL377772,44410959
CHEMBL378370,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4CCNC4=O,2743,CHEMBL378370,44410948
CHEMBL37858,OC(=O)C1=CN(c2ccc(F)cc2)c3cc(N4CCNCC4)c(F)cc3C1=O,2744,CHEMBL37858,56208
CHEMBL378627,COc1cc(c(OC)cc1CC(=O)Nc2cc(N)c(C#N)c(OC(C)C)n2)S(=O)(=O)C,2745,CHEMBL378627,11640926
CHEMBL378963,N[C@H](COc1cnc(Cl)c(c1)c2ccc3cnccc3c2)Cc4c[nH]c5ccccc45,2746,CHEMBL378963,10216627
CHEMBL379156,Oc1cc(F)ccc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,2747,CHEMBL379156,11630874
CHEMBL379218,Cc1n[nH]c2ccc(cc12)c3cncc(OC[C@@H](N)Cc4ccccc4)c3,2748,CHEMBL379218,11314340
CHEMBL379601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(=O)N,2749,CHEMBL379601,11682843
CHEMBL379835,Cc1nn(c2ccccc2)c3N(O)c4ccc(Cl)cc4C(=O)c13,2750,CHEMBL379835,23647236
CHEMBL379849,Fc1ccccc1\C=C\2/CNC\C(=C/c3ccccc3F)\C2=O,2751,CHEMBL379849,9885748
CHEMBL379905,COC[C@H](N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)C(=O)N,2752,CHEMBL379905,11719305
CHEMBL379929,CC(C)c1nnc2ccc(cn12)c3ocnc3c4ccccc4,2753,CHEMBL379929,9948405
CHEMBL379975,Oc1ccc2[nH]c3cc(c4ccccc4Cl)c5C(=O)NC(=O)c5c3c2c1,2754,CHEMBL379975,10384072
CHEMBL38,C\C(=C/C=C/C(=C/C(=O)O)/C)\C=C\C1=C(C)CCCC1(C)C,2755,CHEMBL38,444795
CHEMBL380006,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N(C)C,2756,CHEMBL380006,44410723
CHEMBL380386,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN[C@H](C)C(=O)N,2757,CHEMBL380386,11516978
CHEMBL380454,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CC[C@@H](C4)C(=O)N,2758,CHEMBL380454,44411048
CHEMBL380889,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(=O)N,2759,CHEMBL380889,44411161
CHEMBL380946,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)[C@@H](C)c3ccc4ccccc4c3)c2C1,2760,CHEMBL380946,11407074
CHEMBL381207,Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3,2761,CHEMBL381207,6540005
CHEMBL381738,CN1CCN(CCCc2ccc(NC(=O)c3cc(cnc3O)c4ccc5OCOc5c4)cc2)CC1,2762,CHEMBL381738,11662893
CHEMBL382070,Cc1n[nH]c2sc(C(=O)N)c(NC(=O)c3cccs3)c12,2763,CHEMBL382070,44406055
CHEMBL382408,Oc1cc(cc(O)c1O)C(=O)OC[C@H]2O[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](OC(=O)c4cc(O)c(O)c(O)c4)[C@@H](OC(=O)c5cc(O)c(O)c(O)c5)[C@@H]2OC(=O)c6cc(O)c(O)c(O)c6,2764,CHEMBL382408,65238
CHEMBL382638,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CCC[C@H]4C(=O)N,2765,CHEMBL382638,11546457
CHEMBL382822,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N(C)C,2766,CHEMBL382822,44410955
CHEMBL382823,COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(=O)N,2767,CHEMBL382823,44410956
CHEMBL383104,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(cc3)N4CCCC4)c2C1,2768,CHEMBL383104,11361885
CHEMBL383172,Cc1ccc(cc1Nc2ncnc(NC3CCCC3)c2C#N)C(=O)Nc4ccon4,2769,CHEMBL383172,11235063
CHEMBL383246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(CC4)C(C)C)C(=O)N,2770,CHEMBL383246,44411183
CHEMBL383264,N[C@H](COc1cncc(c1)c2ccc3cnccc3c2)Cc4c[nH]c5ccccc45,2771,CHEMBL383264,6914611
CHEMBL383316,COc1cc(ccc1O)c2ccc3\C(=C\c4c[nH]c5ncccc45)\C(=O)Nc3c2,2772,CHEMBL383316,10215912
CHEMBL383541,N[C@H](COc1cncc(\C=C\c2ccncc2)c1)Cc3c[nH]c4ccccc34,2773,CHEMBL383541,6914613
CHEMBL383760,CNC(=O)[C@H]1CCCN1Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC,2774,CHEMBL383760,44410953
CHEMBL38380,O=S(=O)(N1CCCNCC1)c2cccc3cnccc23,2775,CHEMBL38380,3547
CHEMBL383899,FC(F)(F)c1cccc(Nc2ccnc(Nc3cccc(NC(=O)C4CC4)c3)n2)c1,2776,CHEMBL383899,9549303
CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,2777,CHEMBL384304,6918852
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,2778,CHEMBL384467,5743
CHEMBL385478,C1CCC(CC1)Nc2nccc(n2)c3c[nH]c4ncccc34,2779,CHEMBL385478,44415977
CHEMBL385956,Cc1ccc(cc1Nc2ncccc2c3ccncn3)C(=O)Nc4cccc(c4)C(F)(F)F,2780,CHEMBL385956,11518031
CHEMBL386051,CSc1cccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)c1,2781,CHEMBL386051,447077
CHEMBL386276,Oc1cc(O)c2[C@@H]([C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4ccc(O)c(O)c4)c5c(O)cc(O)c6[C@@H](C(OC(=O)c7cc(O)c(O)c(O)c7)[C@H](Oc56)c8ccc(O)c(O)c8)c9c(O)cc(O)c%10CC(OC(=O)c%11cc(O)c(O)c(O)c%11)[C@H](Oc9%10)c%12ccc(O)c(O)c%12,2782,CHEMBL386276,44460488
CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,2783,CHEMBL386630,6013
CHEMBL386636,O=C1NC(=O)c2c1c3c(CCc4ccccc34)c5[nH]c6ccccc6c25,2784,CHEMBL386636,16105510
CHEMBL386637,CN(C)[C@H]1CCCN(C1)c2ccc(cc2NC(=O)c3cc(ccc3F)C#Cc4cnc(N)nc4)C(F)(F)F,2785,CHEMBL386637,16109036
CHEMBL386661,CNc1ncc2cc(ccc2n1)c3cc(ccc3C)C(=O)Nc4cc(ccc4OC5CCN(C)CC5)C(F)(F)F,2786,CHEMBL386661,16086104
CHEMBL386760,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c3ccnc(Nc4cc(OC)c(OCCCN5CCN(C)CC5)c(OC)c4)n3)c(OC)c1,2787,CHEMBL386760,11843159
CHEMBL38737,CC(=N)S,2788,CHEMBL38737,2723949
CHEMBL387385,OC[C@@H](NC(=O)c1cc(c[nH]1)c2n[nH]cc2c3cccc(Cl)c3)c4ccc(F)c(Cl)c4,2789,CHEMBL387385,135449326
CHEMBL387971,COCCOCC#Cc1cc(cs1)c2n[nH]c3c4ccc(CN5CCN(C)CC5)cc4C(=O)c23,2790,CHEMBL387971,16220223
CHEMBL388566,O=C1NCCc2[nH]c(cc12)c3ccnc(c3)c4ccccc4,2791,CHEMBL388566,16719862
CHEMBL388590,CCc1oc2ccccc2c1C(=O)c3cc(Br)c(O)c(Br)c3,2792,CHEMBL388590,2333
CHEMBL389621,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,2793,CHEMBL389621,5754
CHEMBL389745,COc1cc(ccc1N)c2ccc3C(=O)Nc4cc(ccc4Nc3c2)C(C)(C)C(=O)Nc5ccc(cc5)N6CCOCC6,2794,CHEMBL389745,44427519
CHEMBL390156,CN1CCN(Cc2ccc3c(Cc4c(n[nH]c34)c5csc(c5)C#CCOc6ccccc6)c2)CC1,2795,CHEMBL390156,16220354
CHEMBL392642,CSc1ccccc1CNc2ncc(c(NCC3CCC(CN)CC3)n2)[N+](=O)[O-],2796,CHEMBL392642,44440493
CHEMBL392876,COc1ccc2[nH]c3C(N4CCC(C4)c3c2c1)C(=O)O,2797,CHEMBL392876,23661564
CHEMBL393929,O=C1N=C(NCc2cccs2)S/C/1=C\c3ccc4ncccc4c3,2798,CHEMBL393929,135400873
CHEMBL39413,O[C@@H]1C=C(C[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1O)C(=O)O,2799,CHEMBL39413,475266
CHEMBL394619,Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4ccnc(N)c34)c1,2800,CHEMBL394619,18451374
CHEMBL394790,Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,2801,CHEMBL394790,18450541
CHEMBL39504,Oc1cc(O)c2[C@@H]([C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4ccc(O)c(O)c4)c5c(O)cc(O)c6C[C@@H](OC(=O)c7cc(O)c(O)c(O)c7)[C@H](Oc56)c8ccc(O)c(O)c8,2802,CHEMBL39504,124016
CHEMBL395080,COc1cc(ccc1N)c2ccc3C(=O)Nc4cc(CC(=O)Nc5ccc(cc5)N6CCOCC6)ccc4Nc3c2,2803,CHEMBL395080,44427518
CHEMBL395110,CN1CCCC(CN2c3ccccc3Sc4ccccc24)C1,2804,CHEMBL395110,6075
CHEMBL395157,COc1ccc2[nH]c3C(NCCc3c2c1)C(=O)O,2805,CHEMBL395157,3848929
CHEMBL39530,O[C@@H]1C[C@@](C[C@@H](O)[C@@H]1OC(=O)c2cc(O)c(O)c(O)c2)(OC(=O)c3cc(O)c(O)c(O)c3)C(=O)O,2806,CHEMBL39530,475264
CHEMBL395427,CCOC(=O)CC(=O)Nc1cccc2c1Cc3c2n[nH]c3c4csc(c4)C#CCOc5ccccc5,2807,CHEMBL395427,44440261
CHEMBL395573,[O-][n+]1ccccc1CNc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2,2808,CHEMBL395573,17759787
CHEMBL395664,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4csc5c(\C=C\CNC6CCNCC6)cnc(N)c45,2809,CHEMBL395664,18451024
CHEMBL395665,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4csc5c(\C=C\CN[C@@H]6CC[C@@H](N)CC6)cnc(N)c45,2810,CHEMBL395665,11753519
CHEMBL395666,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4csc5c(\C=C\CN[C@@H]6CC[C@H](N)CC6)cnc(N)c45,2811,CHEMBL395666,11753519
CHEMBL396377,NC1=NC(=O)\C(=C\c2ccc3ncccc3c2)\S1,2812,CHEMBL396377,137629708
CHEMBL396523,OC(=O)c1ccccc1Nc2ccnc(Nc3ccc4[nH]ncc4c3)n2,2813,CHEMBL396523,23647265
CHEMBL39744,O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1OC(=O)c2cc(O)c(O)c(O)c2)C(=O)O,2814,CHEMBL39744,475263
CHEMBL398440,Cc1cc(O)cc(C)c1Cl,2815,CHEMBL398440,2723
CHEMBL398606,CC(C)NCc1ccc(Nc2cc([nH]n2)c3ccc(cc3)c4ccc(O)cc4O)cc1,2816,CHEMBL398606,135431661
CHEMBL398610,CCOc1cccc2c1c(\C=C\3/C(=O)NN=C3c4snnc4C)cn2C,2817,CHEMBL398610,136193049
CHEMBL398951,N#Cc1ccc(cn1)c2n[nH]c3c2Cc4ccc(OCCCCN5CCOCC5)cc34,2818,CHEMBL398951,24180596
CHEMBL399981,CCCCCCn1cc2C[C@@H](CO)NC(=O)[C@H](C(C)C)N(C)c3cccc1c23,2819,CHEMBL399981,188534
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,2820,CHEMBL4,4583
CHEMBL40,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,2821,CHEMBL40,4763
CHEMBL401369,CCCCCCn1cc2CC[C@@H](CO)NC(=O)[C@H](C(C)C)N(C)c3cccc1c23,2822,CHEMBL401369,24742033
CHEMBL401930,Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@@H](O)c4cccc(Cl)c4)C=CNC3=O)N5CCOCC5,2823,CHEMBL401930,135440466
CHEMBL402548,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5,2824,CHEMBL402548,11442891
CHEMBL402794,CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC,2825,CHEMBL402794,7057919
CHEMBL402818,CN(C)Cc1cccc(c1)c2cc3c(Nc4ccc5[nH]ccc5c4C)c(cnc3s2)C#N,2826,CHEMBL402818,25066843
CHEMBL402846,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3cncc4c3c(N)nn4C)c1,2827,CHEMBL402846,11710853
CHEMBL403,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O,2828,CHEMBL403,130313
CHEMBL403402,Nc1n[nH]c2nccc(c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3)c12,2829,CHEMBL403402,11690518
CHEMBL403776,CN1CCN(CCc2ccc(Nc3ncc4C(=O)C(=CN(c5ccc6CCCc6c5)c4n3)C(=O)N)cc2)CC1,2830,CHEMBL403776,16059729
CHEMBL404,C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)S1(=O)=O)C(=O)O,2831,CHEMBL404,123630
CHEMBL404366,Cn1nc(N)c2c(cncc12)c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3,2832,CHEMBL404366,11710909
CHEMBL404367,Cc1cccc(NC(=O)Nc2ccc(cc2)c3cncc4c3c(N)nn4C)c1,2833,CHEMBL404367,11588815
CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,2834,CHEMBL404630,135566415
CHEMBL404811,C[C@@H]1CC[C@@]2(OC1)O[C@H]3[C@@H](O)[C@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)C(O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]%10O[C@H](CO)[C@H](O)[C@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H]%10O)[C@H](O)[C@H]7O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,2835,CHEMBL404811,25444
CHEMBL405405,OCC(CO)NN1C(=O)c2c(C1=O)c3c4ccc(O)cc4n([C@H]5C[C@@H](O)[C@H](O)[C@@H](CO)O5)c3c6[nH]c7cc(O)ccc7c26,2836,CHEMBL405405,13009354
CHEMBL40583,Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25,2837,CHEMBL40583,1674
CHEMBL406,CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N,2838,CHEMBL406,3702
CHEMBL406375,o1c2ccccc2c3[nH]nc(c4ccccc4)c13,2839,CHEMBL406375,3385203
CHEMBL406635,O[C@H]1OC2CC(=O)c3cc(O)c(O)c(O)c3c4c(O)c(O)c5OC(=O)c6c(c(O)c(O)c7OC(=O)c4c5c67)c8c(O)c(O)c(O)cc8C(=O)OC2C9OC(=O)c%10cc(O)c(O)c(O)c%10c%11c(O)c(O)c(O)cc%11C(=O)OC19,2840,CHEMBL406635,44460933
CHEMBL406845,CC(C)(C)n1nc(c2ccc(Cl)cc2)c3c(N)ncnc13,2841,CHEMBL406845,4878
CHEMBL406901,OCC(CO)NN1C(=O)c2c(C1=O)c3c4ccc(O)cc4n([C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)c3c6[nH]c7cc(O)ccc7c26,2842,CHEMBL406901,44355295
CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23,2843,CHEMBL407,3373
CHEMBL407030,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]3CO)O[C@H]4[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO)O[C@H]5[C@H](O)[C@@H](O)C(O[C@@H]5CO)OC6[C@H](O)[C@@H](O)C(O[C@@H]6CO)C7[C@H](O)[C@@H](O)C(O[C@@H]7CO)O[C@H]8[C@H](O)[C@@H](O)[C@H](O[C@@H]8CO)O[C@H]9[C@H](O)[C@@H](O)[C@H](O[C@@H]9CO)O[C@H]1[C@H](O)[C@H]2O,2844,CHEMBL407030,44431027
CHEMBL407100,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NS(=O)(=O)c1cccc2cnccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,2845,CHEMBL407100,44378580
CHEMBL407391,CN(C)c1ncnc2nc[nH]c12,2846,CHEMBL407391,3134
CHEMBL407558,O[C@H]1C2OC(=O)c3c1c(O)c(O)c(O)c3c4c(O)c(O)c(O)c5c4C(=O)OC2C6OC(=O)c7cc(O)c(O)c(O)c7c8c(O)c(O)c9OC(=O)c%10c(c(O)c(O)c%11OC(=O)c8c9c%10%11)c%12c(O)c(O)c(O)cc%12C(=O)OCC6OC(=O)c%13cc(O)c(O)c(O)c5%13,2847,CHEMBL407558,44460932
CHEMBL407914,O[C@H]1Cc2c(O)cc3OC45[C@@H](C6OC(=O)C4C(=C(O)C5=O)c7c(O)c(O)c(O)c8c7C(=O)OC6C9OC(=O)c%10cc(O)c(O)c(O)c%10c%11c(O)c(O)c(O)cc%11C(=O)OCC9OC(=O)c%12cc(O)c(O)c(O)c8%12)c3c2O[C@@H]1c%13ccc(O)c(O)c%13,2848,CHEMBL407914,16132415
CHEMBL408,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O,2849,CHEMBL408,5591
CHEMBL408019,Oc1cccc(c1)c2ccc3c(NC(=O)C4CC4)n[nH]c3n2,2850,CHEMBL408019,6539569
CHEMBL408982,CCN1\C(=C\C(=O)C)\Sc2ccc(OC)cc12,2851,CHEMBL408982,1893668
CHEMBL408995,COc1cc(O)c2C(=O)OC3(C(O)C(=O)C=C3C)c2c1,2852,CHEMBL408995,14824655
CHEMBL409349,Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3cccc4onc(N)c34)c1,2853,CHEMBL409349,11749082
CHEMBL409450,O\N=C/1\C(=C/2\C(=O)Nc3cc(Br)ccc23)\Nc4ccccc14,2854,CHEMBL409450,448949
CHEMBL41,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,2855,CHEMBL41,3386
CHEMBL410295,CN1CCN(CC1)c2ccc(Nc3ncc4C(=O)N(c5c(C)cccc5C)c6nc7ccccc7n6c4n3)cc2,2856,CHEMBL410295,11785878
CHEMBL410643,COC[C@H]1OC(=O)\C(=C\N(C)CCCN(C)C)\C2=C(O)C(=O)C3=C([C@@H](C[C@]4(C)[C@@H](O)CC[C@@H]34)OC(=O)C)[C@@]12C,2857,CHEMBL410643,11526786
CHEMBL410659,Nc1nccn2c(nc(c3ccc4ccc(nc4c3)c5ccccc5)c12)[C@@H]6C[C@H](CN7CCC7)C6,2858,CHEMBL410659,11583459
CHEMBL410778,C[C@H](NC(=O)[C@H](C)NS(=O)(=O)c1ccc(N(C)C)c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,2859,CHEMBL410778,44378515
CHEMBL411,CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,2860,CHEMBL411,448537
CHEMBL411351,O[C@@H]1Cc2c(O)cc(O)c(C3[C@@H](O)[C@H](Oc4c3c(O)cc5O[C@@]6(Oc7c([C@@H]8[C@@H](O)[C@H](Oc9cc(O)cc(O)c89)c%10ccc(O)c(O)c%10)c(O)cc(O)c7C([C@H]6O)c45)c%11ccc(O)c(O)c%11)c%12ccc(O)c(O)c%12)c2O[C@@H]1c%13ccc(O)c(O)c%13,2861,CHEMBL411351,44460243
CHEMBL411401,O[C@H]1Cc2c(O)cc(O)c([C@@H]3C4OC(=O)c5c3c(O)c(O)c(O)c5c6c(O)c(O)c(O)c7c6C(=O)OC4C8OC(=O)c9cc(O)c(O)c(O)c9c%10c(O)c(O)c(O)cc%10C(=O)OCC8OC(=O)c%11cc(O)c(O)c(O)c7%11)c2O[C@@H]1c%12ccc(O)c(O)c%12,2862,CHEMBL411401,44285671
CHEMBL411903,Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3,2863,CHEMBL411903,15941392
CHEMBL412142,Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,2864,CHEMBL412142,9956119
CHEMBL412367,CCc1c(NC(=O)OCCn2ccnc2)cn3ncnc(Nc4ccc5c(cnn5Cc6ccccc6)c4)c13,2865,CHEMBL412367,9871380
CHEMBL413,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O,2866,CHEMBL413,5284616
CHEMBL413779,OCCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N,2867,CHEMBL413779,11430448
CHEMBL413965,OC(=O)Cc1ccc(cc1)c2ccccc2,2868,CHEMBL413965,3332
CHEMBL414001,CN1CCN(CC1)c2ccc(Nc3ncc4C(=O)C(=CN(c5ccc6CCCc6c5)c4n3)C(=O)N)cc2,2869,CHEMBL414001,16059338
CHEMBL414139,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(cnc2cc1OCCCN5CCOCC5)C#N,2870,CHEMBL414139,10324074
CHEMBL415,CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,2871,CHEMBL415,2801
CHEMBL415049,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,2872,CHEMBL415049,11497983
CHEMBL415233,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CN(Cc7ccccc7)C(=O)c6c8c9ccccc9n2c8c35)N(C)C(=O)c%10ccccc%10,2873,CHEMBL415233,10484487
CHEMBL415324,COc1ccc(\C=C\C(=O)Nc2ccccc2C(=O)O)cc1OC,2874,CHEMBL415324,5282230
CHEMBL415414,C[C@H](NC(=O)[C@H](C)NS(=O)(=O)c1cccc2cnccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,2875,CHEMBL415414,44378557
CHEMBL41543,NC(=O)N1c2ccccc2CCc3ccccc13,2876,CHEMBL41543,19099
CHEMBL416,COc1c2OC(=O)C=Cc2cc3ccoc13,2877,CHEMBL416,4114
CHEMBL416056,COC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,2878,CHEMBL416056,490561
CHEMBL416110,[Br-].CCCCCCCCCCCCCCCCOCCC[N+](C)(C)C,2879,CHEMBL416110,14654667
CHEMBL417051,N[C@@H]1C[C@H](NC(=O)c2ccc(O)cc2)[C@@H](C1)OC(=O)c3cc(O)c(C(=O)c4c(O)cccc4C(=O)O)c(O)c3,2880,CHEMBL417051,44308069
CHEMBL41783,CN(C)CCCC(=O)Nc1n[nH]c2nnc(cc12)c3cccc(F)c3F,2881,CHEMBL41783,6539560
CHEMBL418010,COc1ccccc1C(=O)Nc2ccc(C)c(Nc3nccc(n3)c4cccnc4)c2,2882,CHEMBL418010,10136330
CHEMBL418203,CN1CCC([C@@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,2883,CHEMBL418203,14624081
CHEMBL418270,O=C(Nc1cccc(Nc2nccc(n2)c3cccnc3)c1)c4cccnc4,2884,CHEMBL418270,9947433
CHEMBL418279,Fc1ccc(cc1)C(=O)Nc2cccc(Nc3nccc(n3)c4cccnc4)c2,2885,CHEMBL418279,11338122
CHEMBL418479,CC(C)n1c2ccccc2c3c4C(=O)NC(=O)c4c5c6ccccc6[nH]c5c13,2886,CHEMBL418479,489125
CHEMBL418971,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,2887,CHEMBL418971,6623
CHEMBL419866,O=C1NC(=O)C2=C1c3cn(CCO[C@H](CN4CCCC4)CCn5cc2c6ccccc56)c7ccccc37,2888,CHEMBL419866,11799388
CHEMBL42,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,2889,CHEMBL42,135398737
CHEMBL420,NC(=N)N\N=C\c1c(Cl)cccc1Cl,2890,CHEMBL420,5702063
CHEMBL420885,CC(C)(C)OC(=O)Nc1ccc(cc1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23,2891,CHEMBL420885,5327845
CHEMBL421,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,2892,CHEMBL421,5339
CHEMBL421565,Cn1cc(C2=C(C(=O)NC2=O)c3c4CC(CN)CCn4c5ccccc35)c6ccccc16,2893,CHEMBL421565,2404
